calories,cook,directions,ingredients,name,prep,rating,ready in,url,keyword,veg/nonveg,core
275,,"1. Stir marshmallows, cranberries, and sugar together in a saucepan over low heat; cook and stir until the marshmallows melt completely, about 15 minutes. Transfer marshmallow mixture to a bowl and refrigerate 4 hours to overnight. 2. Stir apples, grapes, walnuts, and salt into the marshmallow mixture. 3. Beat whipping cream in a chilled bowl using an electric mixer until stiff peaks form; fold into the marshmallow mixture.","3 cups miniature marshmallows, 2 cups ground cranberries, ¾ cup white sugar, 2 cups diced apple, ½ cup seedless grapes, halved, ½ cup chopped walnuts (Optional), ¼ teaspoon salt, ½ cup heavy whipping cream",Cranberry Fluff,20 mins,5.0,4 hrs 20 mins,https://www.allrecipes.com/recipe/233242/cranberry-fluff/,"['marshmallow', 'cranberry', 'sugar', 'apple', 'grape', 'walnut', 'salt', 'cream']",veg,"['marshmallow', 'cranberry', 'sugar', 'apple', 'grape', 'walnut', 'salt', 'cream']"
323,10 mins,"1. Bring 1 1/2 cups of seasoned rice vinegar to a boil in a saucepan, and mix in the 2 pieces of crushed ginger root, shallots, red pepper flakes, 1/4 cup of light brown sugar, and 1 teaspoon of salt. Stir until the brown sugar and salt have dissolved, and remove from heat. Place watermelon rind into a large heatproof nonreactive bowl, and strain the pickling liquid through a fine mesh strainer into the watermelon rind. Stir to combine, and refrigerate at least 1 hour. 2. Place the bacon in a large, deep skillet, and cook over medium-high heat, turning occasionally, until evenly browned, about 10 minutes. Drain the bacon slices on a paper towel-lined plate. Chop the bacon into pieces when cooled. 3. For dressing, place 1/2 cup of peeled and chopped ginger, garlic, lime juice, 1 cup of seasoned rice vinegar, 2 tablespoons of light brown sugar, 1/2 teaspoon of salt, and cilantro stems in a blender. Blend on high speed, scraping down blender sides occasionally, until the ginger and cilantro stems are pulverized and the dressing is thoroughly blended. 4. To assemble, place about 1 cup of watermelon cubes onto a salad plate, and drizzle with about 2 tablespoons of the dressing. Top with about 2 tablespoons of the pickled rind, 1 to 2 tablespoons of bacon bits, 1 tablespoon of cilantro leaves, and about 1/2 tablespoon of chopped green onion, or to taste.","1 ½ cups seasoned rice vinegar, 2 (3 inch) pieces fresh ginger root, peeled and lightly crushed, 2 shallots, chopped, 2 teaspoons crushed red pepper flakes, or to taste, ¼ cup light brown sugar, 1 teaspoon salt, 4 cups watermelon rind, white part only, cut into 1/2-inch cubes, 1 (1 pound) package thick cut bacon, ½ cup peeled and chopped fresh ginger root, 2 cloves garlic, peeled, 4 limes, juiced, 1 cup seasoned rice vinegar, 2 tablespoons light brown sugar, ½ teaspoon salt, 1 bunch cilantro, stems and leaves separated, 12 cups chilled seedless watermelon, peeled and cut into 1-inch cubes, 1 bunch green onions, chopped",Malaysian Watermelon Salad,1 hr,5.0,2 hrs 10 mins,https://www.allrecipes.com/recipe/218131/malaysian-watermelon-salad/,"['rice', 'vinegar', 'ginger', 'shallot', 'pepper', 'sugar', 'salt', 'watermelon', 'bacon', 'ginger', 'clove', 'garlic', 'lime', 'rice', 'vinegar', 'sugar', 'salt', 'cilantro', 'watermelon', 'onion']",veg,"['rice', 'vinegar', 'ginger', 'shallot', 'pepper', 'sugar', 'salt', 'watermelon', 'bacon', 'ginger', 'clove', 'garlic', 'lime', 'rice', 'vinegar', 'sugar', 'salt', 'cilantro', 'watermelon', 'onion']"
257,,"1. Attach apple to a spiralizer and cut into ribbons. 2. Whisk Greek yogurt, honey, cinnamon, and vanilla extract together in a bowl until blended. Add apple; toss to coat. Garnish with walnuts.","1 Red Delicious apple, 1 (6 ounce) container plain Greek yogurt, 2 teaspoons honey, or more to taste, ¼ teaspoon ground cinnamon, ¼ teaspoon vanilla extract, ¼ cup chopped walnuts",Spiralized Apple 'Spaghetti' with Cinnamon Dressing,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/255198/spiralized-apple-spaghetti-with-cinnamon-dressing/,"['apple', 'yogurt', 'honey', 'cinnamon', 'vanilla', 'walnut']",veg,"['apple', 'yogurt', 'honey', 'cinnamon', 'vanilla', 'walnut']"
279,,"1. Combine strawberries, mozzarella cheese, and basil in a bowl. 2. Whisk together olive oil, lemon juice, sugar, salt, and pepper in a cup and pour over salad.","1 pound fresh strawberries, hulled and halved, 8 ounces fresh mozzarella balls (bocconcini), halved, ½ cup fresh basil leaves, slivered, 3 tablespoons extra-virgin olive oil, 2 tablespoons lemon juice, 1 teaspoon white sugar, ½ teaspoon salt, ½ teaspoon freshly cracked black pepper",Strawberry Caprese Salad,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/265495/strawberry-caprese-salad/,"['strawberry', 'mozzarella', 'basil', 'oil', 'lemon', 'sugar', 'salt', 'pepper']",veg,"['strawberry', 'mozzarella', 'basil', 'oil', 'lemon', 'sugar', 'salt', 'pepper']"
117,,"1. Place lime slices, tangerine sections, navel orange, and grapefruit in a bowl. In a separate bowl, mix the lime zest, mandarin orange zest, shallots, lemon juice, olive oil, and salt. Pour over the fruit. Arrange dressed fruit atop romaine lettuce to serve.","1 lime - zested, peeled, and sliced, 1 mandarin orange (tangerine) - zested, peeled, and sectioned, 1 navel orange, peeled and sectioned, 1 grapefruit, peeled and sectioned, 1 bulb shallots, diced, 1 tablespoon lemon juice, 1 tablespoon olive oil, ½ teaspoon salt, 1 head romaine lettuce, torn",Citrus Salad,25 mins,3.0,25 mins,https://www.allrecipes.com/recipe/86805/citrus-salad/,"['lime', 'mandarin', 'orange', 'orange', 'grapefruit', 'shallot', 'lemon', 'oil', 'salt']",veg,"['lime', 'mandarin', 'orange', 'orange', 'grapefruit', 'shallot', 'lemon', 'oil', 'salt']"
194,,"1. Combine the honeydew, cantaloupe, watermelon, grapes, pineapple, pickled ginger, orange juice, lime juice, sugar, and chopped mint in a large bowl; stir to mix evenly. Cover the bowl with plastic wrap and refrigerate at least 1 hour. 2. Gently fold the strawberries into the fruit mixture. Garnish with the mint sprigs to serve.","1 honeydew melon, fruit removed with a melon baller, 1 cantaloupe, fruit removed with a melon baller, ¼ watermelon, fruit removed with a melon baller, 1 bunch grapes, 1 pineapple - peeled, cored, and cut into chunks, 2 tablespoons pickled ginger, 1 cup fresh orange juice, ¼ cup fresh lime juice, 1 tablespoon white sugar, ¼ cup chopped fresh mint, 1 pint fresh strawberries, hulled (Optional), 4 sprigs fresh mint for garnish",Persian Melon Salad,30 mins,5.0,1 hr 30 mins,https://www.allrecipes.com/recipe/215578/persian-melon-salad/,"['honeydew', 'cantaloupe', 'watermelon', 'grape', 'pineapple', 'ginger', 'orange', 'lime', 'sugar', 'mint', 'strawberry', 'mint']",veg,"['honeydew', 'cantaloupe', 'watermelon', 'grape', 'pineapple', 'ginger', 'orange', 'lime', 'sugar', 'mint', 'strawberry', 'mint']"
60,,"1. Gently toss the watermelon, peach, nectarine, plum, blueberries, and grapes together in a large bowl. Sprinkle the coconut and cinnamon over the fruit mixture and lightly stir to mix. Cover the bowl with plastic wrap and chill in refrigerator at least 1 hour before serving. Top with whipped topping as desired.","3 cups cubed (1-inch) seedless watermelon, 1 large white peach, pitted and cut into small cubes, 1 large nectarine, pitted and cut into small cubes, 1 black plum, pitted and cut into small cubes, 1 cup fresh blueberries, ½ cup seedless red grapes, halved, ½ cup shredded coconut, 1 teaspoon ground cinnamon, ½ cup nondairy whipped topping (Optional)",Summer Fruit Salad II,25 mins,4.5,1 hr 25 mins,https://www.allrecipes.com/recipe/215586/summer-fruit-salad-ii/,"['watermelon', 'peach', 'nectarine', 'plum', 'blueberry', 'grape', 'coconut', 'cinnamon']",veg,"['watermelon', 'peach', 'nectarine', 'plum', 'blueberry', 'grape', 'coconut', 'cinnamon']"
373,,1. Mix watermelon and strawberries together in a bowl; add mint leaves and lavender flowers. Squeeze lemon over watermelon mixture and stir.,"¼ watermelon, cut into bite-size pieces, 4 fresh strawberries, hulled and quartered, or more to taste, 1 sprig fresh mint, leaves removed and stem discarded, ½ sprig fresh lavender, flowers removed and stem discarded, ½ lemon","Watermelon, Strawberry, and Herbs",15 mins,,15 mins,https://www.allrecipes.com/recipe/238483/watermelon-strawberry-and-herbs/,"['watermelon', 'strawberry', 'mint', 'lavender', 'lemon']",veg,"['watermelon', 'strawberry', 'mint', 'lavender', 'lemon']"
402,,"1. In a small bowl whisk the mayonnaise, sour cream and honey together. 2. In a large bowl toss 1 cup of the cheese with the lettuce. 3. In a 2 1/2 quart glass bowl, layer half of the lettuce mixture, peaches, remaining lettuce mixture, strawberries, grapes and remaining cheese. Spread mayonnaise mixture over the top or serve on the side. Chill well before serving.","½ cup mayonnaise, ½ cup sour cream, 1 tablespoon honey, 1 ½ cups shredded Cheddar cheese, divided, 4 cups shredded lettuce, 3 cups fresh peaches - peeled, pitted, and sliced, 3 cups sliced fresh strawberries, 3 cups seedless grapes",Layered Cheddar-Fruit Salad,15 mins,4.0,45 mins,https://www.allrecipes.com/recipe/14233/layered-cheddar-fruit-salad/,"['mayonnaise', 'cream', 'honey', 'cheddar', 'cheese', 'peach', 'strawberry', 'grape']",veg,"['mayonnaise', 'cream', 'honey', 'cheddar', 'cheese', 'peach', 'strawberry', 'grape']"
269,,1. Place grapes in a large bowl. Stir in the walnuts. Pour the blue cheese dressing over the grape mixture and stir until everything is evenly coated. Chill until ready to serve.,"1 pound seedless green grapes, rinsed and patted dry, 6 ounces roughly chopped walnuts, ½ cup blue cheese dressing",Grape-Walnut Salad,10 mins,3.5,10 mins,https://www.allrecipes.com/recipe/143005/grape-walnut-salad/,"['grape', 'walnut', 'cheese']",veg,"['grape', 'walnut', 'cheese']"
342,,"1. Mix together the avocado, peach, and onion in a bowl. Pour the lime juice over the mixture and season with salt and pepper. Toss the mixture until evenly coated.","2 avocados - peeled, pitted and diced, 1 fresh peach - peeled, pitted and diced, ½ cup diced sweet onion, 2 tablespoons fresh lime juice, salt and ground black pepper to taste",Avocado and Fruit Salad,25 mins,4.0,25 mins,https://www.allrecipes.com/recipe/143672/avocado-and-fruit-salad/,"['avocado', 'peach', 'onion', 'lime', 'salt', 'pepper']",veg,"['avocado', 'peach', 'onion', 'lime', 'salt', 'pepper']"
62,,"1. Combine mangos, strawberries, and blackberries in a bowl. Toss with cilantro and lime. Refrigerate for 1 hour.","5 mango, peeled and diced, 6 fresh strawberries, sliced, ½ cup blackberries, ¼ cup chopped cilantro, ½ lime, juiced",Mango Madness Salad,20 mins,4.0,20 mins,https://www.allrecipes.com/recipe/72357/mango-madness-salad/,"['mango', 'strawberry', 'blackberry', 'cilantro', 'lime']",veg,"['mango', 'strawberry', 'blackberry', 'cilantro', 'lime']"
183,,"1. Coat pears and apples in lemon juice. 2. Mix dried cranberries, walnuts, granola, brown sugar, cinnamon, and nutmeg together in a large bowl. Toss pears and apples into the mixture.","4 medium ripe pears - peeled, cored, and cubed, 4 medium apples - peeled, cored, and cubed, 1 tablespoon lemon juice, 1 cup sweetened dried cranberries (such as Craisins®), ½ cup chopped walnuts, ½ cup granola, ½ cup brown sugar, 1 teaspoon ground cinnamon, ½ teaspoon ground nutmeg",Fall Harvest Fruit Salad,15 mins,5.0,15 mins,https://www.allrecipes.com/recipe/281967/fall-harvest-fruit-salad/,"['pear', 'apple', 'lemon', 'cranberry', 'walnut', 'sugar', 'cinnamon', 'nutmeg']",veg,"['pear', 'apple', 'lemon', 'cranberry', 'walnut', 'sugar', 'cinnamon', 'nutmeg']"
186,,"1. Slice a little piece off the top and bottom of each orange so you have a stable cutting surface. Trim away all skin and pith with a small sharp knife without taking too much off the fruit. Slice oranges horizontally and arrange on a serving platter. 2. Combine onion, olive oil, lemon juice, and salt in a bowl and pour over the oranges. Grind fresh pepper over the salad and arrange black olives on top.","4 oranges, 3 blood oranges, 1 small onion, finely diced, 3 tablespoons olive oil, 2 tablespoons lemon juice, salt, 1 pinch freshly ground black pepper, 10 dried black olives",Turkish Orange Salad with Mediterranean Dressing,20 mins,5.0,20 mins,https://www.allrecipes.com/recipe/260392/turkish-orange-salad-with-mediterranean-dressing/,"['orange', 'orange', 'onion', 'oil', 'lemon', 'salt', 'pepper', 'olive']",veg,"['orange', 'orange', 'onion', 'oil', 'lemon', 'salt', 'pepper', 'olive']"
240,,"1. Cut the grapefruit in half, and set aside one half. Juice the remaining half, and combine with honey, cilantro, and orange extract. Set aside. 2. Segment the reserved grapefruit, and combine with jicama, pears, oranges, apples, and mango in a large bowl. Pour cilantro dressing over the fruit, and stir to combine. Chill in the refrigerator for at least one hour before serving.","1 large grapefruit, 2 tablespoons honey, ⅓ bunch fresh cilantro, chopped, ⅛ teaspoon orange extract, 2 jicama, peeled and diced, 2 pears - peeled, cored and diced, 3 oranges - peeled, sectioned, and cut into bite-size pieces, 2 Golden Delicious apples - peeled, cored and diced, 1 mango - peeled, seeded, and cubed",Schmag Salad,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/20183/schmag-salad/,"['grapefruit', 'honey', 'cilantro', 'orange', 'jicama', 'pear', 'orange', 'apple', 'mango']",veg,"['grapefruit', 'honey', 'cilantro', 'orange', 'jicama', 'pear', 'orange', 'apple', 'mango']"
121,,"1. Combine the watermelon, water chestnuts, sesame seeds, salt, garlic chives, and cilantro in a large mixing bowl. 2. Whisk the raspberry vinegar, white sugar, sesame oil, and fish sauce together in a small bowl; pour over the watermelon salad mixture and gently toss to coat evenly. Chill in refrigerator 1 hour to serve chilled.","1 pound watermelon, seeded and cut into chunks, 1 (8 ounce) can water chestnuts, drained and halved, 1 ¾ ounces sesame seeds, or as desired, 1 teaspoon salt, ½ bunch garlic chives, finely chopped, ½ bunch fresh cilantro leaves, chopped, ¼ cup raspberry vinegar, 2 tablespoons white sugar, 1 teaspoon sesame oil, 1 dash fish sauce",Watermelon and Sesame Seed Salad,15 mins,3.0,1 hr 15 mins,https://www.allrecipes.com/recipe/215584/watermelon-and-sesame-seed-salad/,"['watermelon', 'water', 'chestnut', 'salt', 'garlic', 'chive', 'cilantro', 'raspberry', 'vinegar', 'sugar', 'oil', 'fish', 'sauce']",non-veg,"['watermelon', 'water', 'chestnut', 'salt', 'garlic', 'chive', 'cilantro', 'raspberry', 'vinegar', 'sugar', 'oil', 'fish', 'sauce']"
57,,"1. Combine honeydew, galia melon, and watermelon in a bowl. Drizzle with lime juice and zest; toss to coat. Garnish with fresh mint.","¼ medium honeydew melon, cubed, ¼ Melons, cantaloupe, raw, 1 cup cubed watermelon, 1 medium lime, juiced, ¼ teaspoon grated lime zest, 1 sprig fresh mint, or to taste",Refreshing Melon Salad,15 mins,,15 mins,https://www.allrecipes.com/recipe/284352/refreshing-melon-salad/,"['honeydew', 'cantaloupe', 'watermelon', 'lime', 'lime', 'mint']",veg,"['honeydew', 'cantaloupe', 'watermelon', 'lime', 'lime', 'mint']"
65,,"1. Toss jicama, mango, pineapple, kiwis, lime juice, mint, honey, and lime zest together in a bowl. Chill, covered, for at least 2 hours before serving.","2 cups thinly sliced jicama, 1 cup roughly chopped mango, 1 cup roughly chopped pineapple, 4 kiwis - peeled, sliced, and quartered, 3 tablespoons freshly squeezed lime juice, 3 tablespoons chopped fresh mint leaves, 2 teaspoons honey, 1 teaspoon lime zest",Jicama and Tropical Fruit Salad,15 mins,4.0,2 hrs 15 mins,https://www.allrecipes.com/recipe/279182/jicama-and-tropical-fruit-salad/,"['jicama', 'mango', 'pineapple', 'kiwi', 'lime', 'mint', 'honey', 'lime']",veg,"['jicama', 'mango', 'pineapple', 'kiwi', 'lime', 'mint', 'honey', 'lime']"
535,,"1. In a large bowl, whisk together the mayonnaise, peach juice and whipped cream. Add salt and pepper to taste. Stir in chicken and peaches and chill until ready to serve.","1 cup mayonnaise, ¼ cup peach juice, ⅔ cup whipped heavy cream, salt and pepper to taste, 4 cups cubed, cooked chicken, 3 cups pitted and diced fresh peaches",Just Peachy Chicken Salad,20 mins,3.5,20 mins,https://www.allrecipes.com/recipe/23793/just-peachy-chicken-salad/,"['mayonnaise', 'peach', 'cream', 'salt', 'pepper', 'chicken', 'peach']",non-veg,"['mayonnaise', 'peach', 'cream', 'salt', 'pepper', 'chicken', 'peach']"
168,,"1. Blend cilantro, garlic, lime juice, olive oil, brown sugar, chili powder, and salt in a blender until smooth. 2. Toss shredded papaya, black beans, corn, and red capsicum together in a large mixing bowl; add dressing and toss to coat. 3. Cover bowl with plastic wrap and refrigerate at least 30 minutes.","¼ cup chopped fresh cilantro, or to taste, 3 cloves garlic, minced, or more to taste, 2 limes, juiced, 2 tablespoons olive oil, 1 tablespoon brown sugar, 1 pinch chili powder, or more to taste (Optional), salt to taste, 1 green papaya, peeled and shredded, 2 cups cold cooked black beans, 1 cup cold cooked corn, 1 red capsicum, cut into small dice",Mexican Green Papaya Salad,20 mins,3.5,50 mins,https://www.allrecipes.com/recipe/236243/mexican-green-papaya-salad/,"['cilantro', 'clove', 'garlic', 'lime', 'oil', 'sugar', 'chili', 'salt', 'papaya', 'bean', 'corn', 'capsicum']",veg,"['cilantro', 'clove', 'garlic', 'lime', 'oil', 'sugar', 'chili', 'salt', 'papaya', 'bean', 'corn', 'pepper']"
212,,"1. Process cranberries and orange in a food processor until finely ground. 2. Stir boiling water, sugar, and gelatin together in a bowl until gelatin and sugar dissolve. Add cranberry mixture and pineapple with juice; stir. Pour into a 8-inch square serving dish, cover the dish with plastic wrap, and refrigerate until set, about 45 minutes.","1 (12 ounce) package fresh cranberries, 1 large orange, peeled, 2 cups boiling water, 1 cup white sugar, 1 (6 ounce) package cherry-flavored gelatin mix (such as Jell-O®), 1 (14 ounce) can crushed pineapple with juice","""CranCrack"" Cranberry Salad",10 mins,5.0,55 mins,https://www.allrecipes.com/recipe/240769/crancrack-cranberry-salad/,"['cranberry', 'orange', 'water', 'sugar', 'pineapple']",veg,"['cranberry', 'orange', 'water', 'sugar', 'pineapple']"
260,,"1. Dissolve lemon gelatin in boiling water in a bowl; stir in cold water. Chill in refrigerator until partially thickened, 30 to 40 minutes. 2. Chop cranberries in a food processor and mix sugar into cranberries, pulsing once or twice to combine. Let cranberry mixture stand a few minutes to let sugar dissolve. Stir cranberry mixture, pineapple, celery, and walnuts into gelatin. Pour into a gelatin mold or serving dish. Refrigerate until fully set, about 4 hours.","2 (3 ounce) packages lemon-flavored gelatin mix (such as Jell-O®), 1 ½ cups boiling water, 2 cups cold water, 1 (12 ounce) package fresh cranberries, 1 cup white sugar, 1 cup crushed pineapple, drained, ¾ cup chopped celery, ½ cup chopped walnuts",Mom G's Cranberry Jell-O® Salad,15 mins,5.0,4 hrs 35 mins,https://www.allrecipes.com/recipe/229384/mom-gs-cranberry-jell-o-salad/,"['water', 'water', 'cranberry', 'sugar', 'pineapple', 'celery', 'walnut']",veg,"['water', 'water', 'cranberry', 'sugar', 'pineapple', 'celery', 'walnut']"
194,,"1. Beat cream cheese in a large mixing bowl using an electric mixer until fluffy. Add sour cream, sugar, and salt; mix well. 2. Drain pineapple, reserving the juice. Dip banana pieces into the pineapple juice and place in a bowl. Add cherries, oranges, and the pineapple. 3. Add marshmallows to the cream cheese mixture; fold in the fruit mixture. Grease a fluted tube pan with cooking spray and turn the fruit salad out into the pan. 4. Cover and freeze salad for at least 8 hours. Unmold and let stand at room temperature at least 10 minutes before cutting.","1 (8 ounce) package cream cheese, softened, 1 cup sour cream, ¼ cup white sugar, ¼ teaspoon salt, 1 (8.5 ounce) can crushed pineapple, 1 banana, diced, 1 (16.5 ounce) can pitted dark sweet cherries, drained, 1 (15 ounce) can mandarin oranges, drained, 1 cup miniature marshmallows, cooking spray",Mom's Frozen Fruit Salad,15 mins,,8 hrs 25 mins,https://www.allrecipes.com/recipe/272287/moms-frozen-fruit-salad/,"['cream', 'cheese', 'cream', 'sugar', 'salt', 'pineapple', 'banana', 'cherry', 'mandarin', 'orange', 'marshmallow']",veg,"['cream', 'cheese', 'cream', 'sugar', 'salt', 'pineapple', 'banana', 'cherry', 'mandarin', 'orange', 'marshmallow']"
495,5 mins,"1. Preheat oven to 350 degrees F (175 degrees C). Spread walnuts on a baking sheet. 2. Toast walnuts in the preheated oven until golden brown and fragrant, about 5 minutes. 3. Slice top and bottom off 1 orange and set on a flat work surface. Cut downwards from the top, following the curve of the fruit, to remove all of the skin and pith. Repeat with remaining orange and grapefruit. 4. Holding 1 orange over a bowl to catch juice, cut both sides of each segment away from the connective membrane and transfer to a separate bowl. Squeeze extra juice from the membranes into the bowl. Repeat with remaining orange and grapefruit. 5. Mix toasted walnuts, salad greens, and feta cheese into the bowl of orange and grapefruit segments. 6. Pour orange and grapefruit juice into a glass measuring cup. Add enough pomegranate juice to reach 1/3 cup. Whisk in 1 teaspoon orange zest, sugar, parsley, and salt. Whisk in oil until dressing is thick. 7. Drizzle dressing over salad.","½ cup chopped walnuts, 2 large oranges, zested, 1 pink grapefruit, 1 (5 ounce) bag mixed salad greens, ½ cup crumbled feta cheese, 2 tablespoons pomegranate juice, or more as needed, 2 tablespoons white sugar, 1 teaspoon dried parsley, ½ teaspoon salt, ½ cup vegetable oil",Citrus Walnut Salad,25 mins,4.5,30 mins,https://www.allrecipes.com/recipe/257076/citrus-walnut-salad/,"['walnut', 'orange', 'grapefruit', 'feta', 'cheese', 'pomegranate', 'sugar', 'parsley', 'salt', 'oil']",veg,"['walnut', 'orange', 'grapefruit', 'feta', 'cheese', 'pomegranate', 'sugar', 'parsley', 'salt', 'oil']"
240,5 mins,"1. Cook and stir coconut in a dry skillet over medium-low heat until toasted and fragrant, 3 to 5 minutes. Set aside. 2. Cut top and bottom off the pomelo, about 1/2 inch from each side. Make vertical cuts around the fruit, about 1/2 inch into the rind. Pull off slices of rind. Pull off any thick pieces of membrane. Split fruit open and separate into segments. Peel membrane off each slice. 3. Place pomelo slices in a shallow bowl. Sprinkle toasted coconut, peanuts, shallots, and mint on top. 4. Combine hot water and palm sugar in a jar. Stir until sugar dissolves. Whisk in lime juice, fish sauce, and chile pepper. Spoon dressing over salad.","2 tablespoons unsweetened coconut flakes, 1 pomelo, 2 tablespoons coarsely chopped salted peanuts, 2 tablespoons fried shallots, 2 tablespoons fresh mint leaves, torn, 2 tablespoons hot water, 1 tablespoon chopped palm sugar, 2 tablespoons lime juice, 1 tablespoon fish sauce, 1 Thai bird's eye chile, chopped","Pomelo Salad with Peanuts, Mint, and Chile",20 mins,5.0,25 mins,https://www.allrecipes.com/recipe/278657/pomelo-salad-with-peanuts-mint-and-chile/,"['coconut', 'peanut', 'shallot', 'mint', 'water', 'sugar', 'lime', 'fish', 'sauce']",non-veg,"['coconut', 'peanut', 'shallot', 'mint', 'water', 'sugar', 'lime', 'fish', 'sauce']"
123,5 mins,"1. Bring a pot of water to boil and place a steamer insert in the pot. Place peas in steamer, cover, and cook until bright green, about 30 seconds. Drain and run under cold water until peas are cool; set aside. 2. Whisk olive oil, raspberry vinegar, and Dijon mustard in a bowl until well blended. Allow vinegar dressing to rest for a few minutes. 3. Combine sugar snap peas and strawberry slices in a large bowl. Pour dressing over pea mixture, gently tossing to combine. Serve immediately or chill for up to 1 hour.","1 cup sugar snap peas, 1 ½ tablespoons extra virgin olive oil, 2 teaspoons raspberry vinegar, ½ teaspoon Dijon mustard, 4 cups sliced fresh strawberries",Strawberry and Snap Pea Salad,10 mins,4.0,25 mins,https://www.allrecipes.com/recipe/222026/strawberry-and-snap-pea-salad/,"['sugar', 'pea', 'oil', 'raspberry', 'vinegar', 'mustard', 'strawberry']",veg,"['sugar', 'pea', 'oil', 'raspberry', 'vinegar', 'mustard', 'strawberry']"
68,,"1. Gently combine honeydew, lime juice, mint, cilantro, and sugar together in a bowl. Refrigerate at least 2 hours before serving.","4 cups cubed honeydew, ½ lime, juiced, ¼ cup chopped fresh mint leaves, 3 tablespoons chopped fresh cilantro, 1 pinch white sugar, or to taste",Minted Melon Summer Salad,10 mins,4.0,10 mins,https://www.allrecipes.com/recipe/263624/minted-melon-summer-salad/,"['honeydew', 'lime', 'mint', 'cilantro', 'sugar']",veg,"['honeydew', 'lime', 'mint', 'cilantro', 'sugar']"
111,,"1. Combine jicama, mangos, orange, and cucumber in a bowl. Add lime juice and sprinkle with chili-lime seasoning. Toss to coat.","1 pound jicama, peeled and diced, 2 small mangos, peeled and cut into small chunks, 1 orange, sectioned and diced, 1 small cucumber - peeled, sliced, cut into thirds, 2 limes, juiced, 1 ½ tablespoons chili-lime seasoning (such as Tajin®)",Jicama Fruit Salad,20 mins,,20 mins,https://www.allrecipes.com/recipe/280977/jicama-fruit-salad/,"['jicama', 'mango', 'orange', 'cucumber', 'lime']",veg,"['jicama', 'mango', 'orange', 'cucumber', 'lime']"
245,,"1. Mix together the yogurt, mustard powder, and salt in a serving bowl. Add the banana slices and stir gently until bananas are evenly coated with yogurt mixture. 2. Garnish with chopped cilantro and chili powder. Serve immediately.","1 cup plain yogurt, 1 teaspoon mustard powder, 1 pinch salt, 3 bananas, sliced, 1 teaspoon minced fresh cilantro, 1 pinch chili powder (Optional)",Tangy Banana Salad,10 mins,1.0,10 mins,https://www.allrecipes.com/recipe/143122/tangy-banana-salad/,"['yogurt', 'mustard', 'salt', 'banana', 'cilantro', 'chili']",veg,"['yogurt', 'mustard', 'salt', 'banana', 'cilantro', 'chili']"
271,,"1. Combine pineapple, cherries, marshmallows, and confectioners' sugar in a large bowl. 2. Mix cream cheese and mayonnaise in a large bowl until smooth. Add to pineapple mixture along with vanilla, stirring gently to combine. 3. Beat heavy cream in a chilled glass or metal bowl with an electric mixer until soft peaks form. Fold into pineapple mixture. 4. Pour into a freezer-safe dish, cover, and freeze for at least 12 hours.","2 (8 ounce) cans crushed pineapple, drained, ½ (10 ounce) jar maraschino cherries, drained and chopped, 1 cup miniature marshmallows, ½ cup confectioners' sugar, 1 (8 ounce) package cream cheese, softened, ½ cup mayonnaise, ½ teaspoon vanilla extract, 1 cup heavy cream",Frozen Pineapple Salad,20 mins,,12 hrs 20 mins,https://www.allrecipes.com/recipe/286159/frozen-pineapple-salad/,"['pineapple', 'maraschino', 'cherry', 'marshmallow', 'sugar', 'cream', 'cheese', 'mayonnaise', 'vanilla', 'cream']",veg,"['pineapple', 'maraschino', 'cherry', 'marshmallow', 'sugar', 'cream', 'cheese', 'mayonnaise', 'vanilla', 'cream']"
150,,"1. Combine pomegranate juice, balsamic vinegar, Dijon, and honey in the bowl of a food processor; pulse until combined. Keep the blade running and slowly pour canola oil in through the food chute until smooth. Add salt and pepper and set dressing aside. 2. Toss apples, spinach, pomegranate seeds, pecans, and feta cheese together in a large bowl. Drizzle dressing on top and toss until well combined.","½ cup pomegranate juice, 1 tablespoon balsamic vinegar, 1 teaspoon Dijon mustard, 1 teaspoon honey, ¼ cup canola oil, ⅛ teaspoon salt, ⅛ teaspoon ground black pepper, 2 medium Granny Smith apples, cored and chopped, 1 (5 ounce) package baby spinach, ⅔ cup pomegranate seeds, ⅓ cup candied pecans, ¼ cup crumbled feta cheese","Apple, Pomegranate, and Pecan Salad",20 mins,4.0,20 mins,https://www.allrecipes.com/recipe/281968/apple-pomegranate-and-pecan-salad/,"['pomegranate', 'vinegar', 'mustard', 'honey', 'oil', 'salt', 'pepper', 'apple', 'spinach', 'pomegranate', 'pecan', 'feta', 'cheese']",veg,"['pomegranate', 'vinegar', 'mustard', 'honey', 'oil', 'salt', 'pepper', 'apple', 'spinach', 'pomegranate', 'pecan', 'feta', 'cheese']"
